Unit ID,School/Corporate,Staff ID,Fixed Period or Ongoing,Actual Pay,Gender,Indigenous Dsc,Age,Teaching/Non-Teaching,Length of Service (Months),Service_Years,Start_Age,Unrealistic_Service,Age Group,Tenure Group
Unit 7,School,VWR4984,Fixed Period," $110,000 ",Male,Non-Indigenous,62,Teaching,12,1.0,61.0,False,60 and above,New (<2 yrs)
Unit 7,School,XJO4670,Fixed Period," $110,000 ",Male,Non-Indigenous,28,Teaching,13,1.0833333333333333,26.916666666666668,False,Under 30,New (<2 yrs)
Unit 7,School,YLY8858,Fixed Period," $66,000 ",Female,Non-Indigenous,25,Non-Teaching,12,1.0,24.0,False,Under 30,New (<2 yrs)
Unit 7,School,QMF2279,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 7,School,UOC6416,Fixed Period," $110,000 ",Female,Non-Indigenous,53,Teaching,11,0.9166666666666666,52.083333333333336,False,50–59,New (<2 yrs)
Unit 7,School,WJN4062,Fixed Period," $95,000 ",Male,Indigenous,31,Non-Teaching,12,1.0,30.0,False,30–39,New (<2 yrs)
Unit 7,School,NKG8954,Fixed Period," $110,000 ",Female,Non-Indigenous,44,Teaching,12,1.0,43.0,False,40–49,New (<2 yrs)
Unit 7,School,TNX9846,Ongoing," $66,000 ",Female,Non-Indigenous,35,Non-Teaching,9,0.75,34.25,False,30–39,New (<2 yrs)
Unit 7,School,GMX3328,Fixed Period," $95,000 ",Female,Non-Indigenous,54,Non-Teaching,12,1.0,53.0,False,50–59,New (<2 yrs)
Unit 7,School,NSM8003,Fixed Period," $110,000 ",Female,Non-Indigenous,56,Teaching,12,1.0,55.0,False,50–59,New (<2 yrs)
Unit 7,School,XDJ8115,Fixed Period," $70,000 ",Male,Non-Indigenous,56,Non-Teaching,13,1.0833333333333333,54.916666666666664,False,50–59,New (<2 yrs)
Unit 7,School,NNN9585,Fixed Period," $110,000 ",Female,Non-Indigenous,58,Teaching,9,0.75,57.25,False,50–59,New (<2 yrs)
Unit 7,School,PJZ3039,Ongoing," $70,000 ",Male,Indigenous,42,Non-Teaching,12,1.0,41.0,False,40–49,New (<2 yrs)
Unit 7,School,USV8411,Ongoing," $110,000 ",Female,Indigenous,38,Non-Teaching,12,1.0,37.0,False,30–39,New (<2 yrs)
Unit 7,School,YBC3197,Fixed Period," $110,000 ",Male,Non-Indigenous,64,Teaching,9,0.75,63.25,False,60 and above,New (<2 yrs)
Unit 7,School,GPG4680,Ongoing," $70,000 ",Female,Indigenous,37,Non-Teaching,12,1.0,36.0,False,30–39,New (<2 yrs)
Unit 7,School,LHC1737,Fixed Period," $70,000 ",Female,Indigenous,34,Non-Teaching,12,1.0,33.0,False,30–39,New (<2 yrs)
Unit 7,School,CRQ7010,Fixed Period," $110,000 ",Male,Indigenous,38,Non-Teaching,12,1.0,37.0,False,30–39,New (<2 yrs)
Unit 7,School,XYQ4773,Fixed Period," $110,000 ",Male,Non-Indigenous,30,Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 7,School,XXE4832,Fixed Period," $66,000 ",Female,Indigenous,33,Non-Teaching,9,0.75,32.25,False,30–39,New (<2 yrs)
Unit 7,School,HHC3030,Fixed Period," $110,000 ",Male,Indigenous,36,Non-Teaching,12,1.0,35.0,False,30–39,New (<2 yrs)
Unit 7,School,MHK9822,Fixed Period," $110,000 ",Female,Non-Indigenous,26,Teaching,12,1.0,25.0,False,Under 30,New (<2 yrs)
Unit 7,School,NKY4054,Fixed Period," $110,000 ",Male,Non-Indigenous,42,Teaching,12,1.0,41.0,False,40–49,New (<2 yrs)
Unit 7,School,ZMM8493,Fixed Period," $110,000 ",Female,Non-Indigenous,51,Teaching,9,0.75,50.25,False,50–59,New (<2 yrs)
Unit 7,School,MYP6521,Fixed Period," $110,000 ",Female,Non-Indigenous,34,Teaching,12,1.0,33.0,False,30–39,New (<2 yrs)
Unit 7,School,AMA9941,Fixed Period," $75,000 ",Female,Non-Indigenous,19,Non-Teaching,12,1.0,18.0,False,Under 30,New (<2 yrs)
Unit 7,School,ZUG8731,Fixed Period," $110,000 ",Female,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 7,School,HAK5945,Fixed Period," $66,000 ",Female,Non-Indigenous,59,Non-Teaching,9,0.75,58.25,False,50–59,New (<2 yrs)
Unit 7,School,PQE7409,Fixed Period," $110,000 ",Female,Non-Indigenous,36,Teaching,9,0.75,35.25,False,30–39,New (<2 yrs)
Unit 7,School,GPD8927,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,LEN4589,Fixed Period," $110,000 ",Female,Non-Indigenous,30,Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 7,School,WFT9908,Fixed Period," $110,000 ",Female,Non-Indigenous,33,Teaching,9,0.75,32.25,False,30–39,New (<2 yrs)
Unit 7,School,BCA4631,Fixed Period," $110,000 ",Male,Non-Indigenous,40,Teaching,9,0.75,39.25,False,40–49,New (<2 yrs)
Unit 7,School,GFC3624,Fixed Period," $110,000 ",Male,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 7,School,SOT5586,Fixed Period," $160,000 ",Female,Non-Indigenous,30,Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 7,School,AHJ5454,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,HQO1819,Fixed Period," $110,000 ",Male,Non-Indigenous,34,Teaching,9,0.75,33.25,False,30–39,New (<2 yrs)
Unit 7,School,NBQ4940,Ongoing," $66,000 ",Female,Non-Indigenous,34,Non-Teaching,9,0.75,33.25,False,30–39,New (<2 yrs)
Unit 7,School,MWR6664,Fixed Period," $66,000 ",Female,Non-Indigenous,41,Non-Teaching,9,0.75,40.25,False,40–49,New (<2 yrs)
Unit 7,School,GZU4349,Fixed Period," $66,000 ",Female,Non-Indigenous,27,Non-Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,ZLQ9707,Fixed Period," $110,000 ",Female,Non-Indigenous,28,Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 7,School,KRN8963,Fixed Period," $110,000 ",Female,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,EXI9892,Fixed Period," $110,000 ",Female,Non-Indigenous,30,Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 7,School,OXB3612,Fixed Period," $110,000 ",Female,Non-Indigenous,23,Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,ZWY9282,Fixed Period," $110,000 ",Female,Non-Indigenous,23,Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,CJL4995,Fixed Period," $110,000 ",Female,Non-Indigenous,25,Teaching,9,0.75,24.25,False,Under 30,New (<2 yrs)
Unit 7,School,JSR7656,Fixed Period," $110,000 ",Female,Indigenous,23,Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,YPZ8216,Fixed Period," $110,000 ",Female,Non-Indigenous,36,Teaching,9,0.75,35.25,False,30–39,New (<2 yrs)
Unit 7,School,FHJ9668,Fixed Period," $110,000 ",Male,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,PNM5145,Fixed Period," $110,000 ",Female,Non-Indigenous,29,Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 7,School,HAQ8607,Fixed Period," $110,000 ",Male,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,XQL2364,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,AUX5745,Fixed Period," $110,000 ",Female,Non-Indigenous,56,Teaching,9,0.75,55.25,False,50–59,New (<2 yrs)
Unit 7,School,PQS4530,Fixed Period," $66,000 ",Female,Non-Indigenous,21,Non-Teaching,9,0.75,20.25,False,Under 30,New (<2 yrs)
Unit 7,School,SPJ1852,Ongoing," $66,000 ",Female,Non-Indigenous,42,Non-Teaching,10,0.8333333333333334,41.166666666666664,False,40–49,New (<2 yrs)
Unit 7,School,ABJ9528,Fixed Period," $75,000 ",Female,Non-Indigenous,40,Non-Teaching,9,0.75,39.25,False,40–49,New (<2 yrs)
Unit 7,School,UTY7007,Fixed Period," $75,000 ",Female,Non-Indigenous,46,Non-Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 7,School,FLP2623,Fixed Period," $110,000 ",Male,Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,NXJ8382,Fixed Period," $110,000 ",Female,Non-Indigenous,43,Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 7,School,ERI6146,Fixed Period," $66,000 ",Female,Non-Indigenous,56,Non-Teaching,9,0.75,55.25,False,50–59,New (<2 yrs)
Unit 7,School,FHZ6583,Fixed Period," $110,000 ",Male,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,FUZ2929,Fixed Period," $75,000 ",Female,Non-Indigenous,37,Non-Teaching,9,0.75,36.25,False,30–39,New (<2 yrs)
Unit 7,School,VVG5085,Fixed Period," $110,000 ",Male,Non-Indigenous,69,Teaching,9,0.75,68.25,False,60 and above,New (<2 yrs)
Unit 7,School,NFU3477,Fixed Period," $66,000 ",Female,Non-Indigenous,29,Non-Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 7,School,OWL4230,Fixed Period," $110,000 ",Female,Non-Indigenous,64,Teaching,9,0.75,63.25,False,60 and above,New (<2 yrs)
Unit 7,School,OTV8339,Fixed Period," $110,000 ",Male,Non-Indigenous,28,Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 7,School,USB7409,Fixed Period," $110,000 ",Male,Non-Indigenous,47,Teaching,9,0.75,46.25,False,40–49,New (<2 yrs)
Unit 7,School,GGB3008,Fixed Period," $66,000 ",Female,Non-Indigenous,44,Non-Teaching,9,0.75,43.25,False,40–49,New (<2 yrs)
Unit 7,School,XMV1294,Fixed Period," $110,000 ",Female,Non-Indigenous,48,Teaching,9,0.75,47.25,False,40–49,New (<2 yrs)
Unit 7,School,FAK8941,Fixed Period," $110,000 ",Female,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,YEB8188,Fixed Period," $75,000 ",Male,Non-Indigenous,27,Non-Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,UOL8971,Ongoing," $75,000 ",Female,Indigenous,52,Non-Teaching,9,0.75,51.25,False,50–59,New (<2 yrs)
Unit 7,School,WMX6161,Fixed Period," $110,000 ",Male,Non-Indigenous,29,Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 7,School,ZRG4714,Fixed Period," $110,000 ",Female,Non-Indigenous,43,Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 7,School,HBT8990,Fixed Period," $110,000 ",Male,Non-Indigenous,24,Teaching,9,0.75,23.25,False,Under 30,New (<2 yrs)
Unit 7,School,PQG5143,Fixed Period," $110,000 ",Female,Non-Indigenous,62,Teaching,9,0.75,61.25,False,60 and above,New (<2 yrs)
Unit 7,School,AQG3620,Fixed Period," $110,000 ",Female,Non-Indigenous,35,Teaching,9,0.75,34.25,False,30–39,New (<2 yrs)
Unit 7,School,DTL8141,Fixed Period," $110,000 ",Female,Non-Indigenous,32,Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,LEC9676,Fixed Period," $110,000 ",Female,Non-Indigenous,67,Teaching,9,0.75,66.25,False,60 and above,New (<2 yrs)
Unit 7,School,TWQ9685,Fixed Period," $110,000 ",Female,Non-Indigenous,34,Teaching,9,0.75,33.25,False,30–39,New (<2 yrs)
Unit 7,School,ORB2526,Ongoing," $66,000 ",Female,Non-Indigenous,27,Non-Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,IRS2950,Fixed Period," $95,000 ",Female,Non-Indigenous,46,Non-Teaching,9,0.75,45.25,False,40–49,New (<2 yrs)
Unit 7,School,TOA1581,Fixed Period," $110,000 ",Female,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,BZD9540,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,VMU6197,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 7,School,EIF1025,Fixed Period," $160,000 ",Female,Non-Indigenous,68,Teaching,9,0.75,67.25,False,60 and above,New (<2 yrs)
Unit 7,School,MDC6444,Fixed Period," $66,000 ",Female,Indigenous,23,Non-Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,VFG3575,Fixed Period," $66,000 ",Female,Indigenous,19,Non-Teaching,9,0.75,18.25,False,Under 30,New (<2 yrs)
Unit 7,School,RTM4466,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,9,0.75,25.25,False,Under 30,New (<2 yrs)
Unit 7,School,EYB8945,Fixed Period," $110,000 ",Female,Non-Indigenous,45,Teaching,9,0.75,44.25,False,40–49,New (<2 yrs)
Unit 7,School,EVD8094,Fixed Period," $110,000 ",Female,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 7,School,BKG9469,Fixed Period," $110,000 ",Female,Indigenous,24,Teaching,9,0.75,23.25,False,Under 30,New (<2 yrs)
Unit 7,School,XIZ4767,Fixed Period," $66,000 ",Female,Non-Indigenous,41,Non-Teaching,9,0.75,40.25,False,40–49,New (<2 yrs)
Unit 7,School,VEY8453,Fixed Period," $66,000 ",Female,Indigenous,23,Non-Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,OBU3639,Fixed Period," $110,000 ",Female,Non-Indigenous,27,Teaching,9,0.75,26.25,False,Under 30,New (<2 yrs)
Unit 7,School,AFE8128,Fixed Period," $75,000 ",Female,Non-Indigenous,42,Non-Teaching,9,0.75,41.25,False,40–49,New (<2 yrs)
Unit 7,School,UZX6716,Fixed Period," $110,000 ",Female,Non-Indigenous,67,Teaching,9,0.75,66.25,False,60 and above,New (<2 yrs)
Unit 7,School,CNB3851,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 7,School,WJI3366,Ongoing," $160,000 ",Male,Non-Indigenous,31,Teaching,9,0.75,30.25,False,30–39,New (<2 yrs)
Unit 7,School,AAY7211,Fixed Period," $110,000 ",Female,Non-Indigenous,36,Teaching,9,0.75,35.25,False,30–39,New (<2 yrs)
Unit 7,School,BTK8956,Fixed Period," $75,000 ",Male,Non-Indigenous,23,Non-Teaching,9,0.75,22.25,False,Under 30,New (<2 yrs)
Unit 7,School,XNC2892,Fixed Period," $110,000 ",Female,Non-Indigenous,29,Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 7,School,YRW3786,Fixed Period," $66,000 ",Female,Non-Indigenous,44,Non-Teaching,9,0.75,43.25,False,40–49,New (<2 yrs)
Unit 7,School,RYR1117,Fixed Period," $110,000 ",Female,Non-Indigenous,64,Teaching,9,0.75,63.25,False,60 and above,New (<2 yrs)
Unit 7,School,TNM1122,Fixed Period," $110,000 ",Female,Non-Indigenous,28,Teaching,9,0.75,27.25,False,Under 30,New (<2 yrs)
Unit 7,School,YJV8359,Fixed Period," $110,000 ",Female,Indigenous,32,Non-Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,ASU6482,Fixed Period," $110,000 ",Female,Non-Indigenous,50,Teaching,9,0.75,49.25,False,50–59,New (<2 yrs)
Unit 7,School,JBR8745,Fixed Period," $66,000 ",Female,Non-Indigenous,32,Non-Teaching,9,0.75,31.25,False,30–39,New (<2 yrs)
Unit 7,School,UOG3758,Fixed Period," $66,000 ",Female,Non-Indigenous,43,Non-Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 7,School,IRK2363,Fixed Period," $70,000 ",Male,Indigenous,39,Non-Teaching,9,0.75,38.25,False,30–39,New (<2 yrs)
Unit 7,School,BKZ5194,Fixed Period," $110,000 ",Male,Non-Indigenous,51,Teaching,9,0.75,50.25,False,50–59,New (<2 yrs)
Unit 7,School,VLJ4416,Fixed Period," $66,000 ",Male,Indigenous,29,Non-Teaching,9,0.75,28.25,False,Under 30,New (<2 yrs)
Unit 7,School,SES7092,Fixed Period," $110,000 ",Male,Non-Indigenous,43,Teaching,9,0.75,42.25,False,40–49,New (<2 yrs)
Unit 7,School,WKR5025,Fixed Period," $66,000 ",Female,Non-Indigenous,30,Non-Teaching,9,0.75,29.25,False,30–39,New (<2 yrs)
Unit 7,School,SLF8093,Fixed Period," $110,000 ",Female,Non-Indigenous,72,Teaching,8,0.6666666666666666,71.33333333333333,False,60 and above,New (<2 yrs)
Unit 7,School,REK7492,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,8,0.6666666666666666,25.333333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,MTB9580,Fixed Period," $66,000 ",Female,Non-Indigenous,22,Non-Teaching,8,0.6666666666666666,21.333333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,CIG2395,Fixed Period," $66,000 ",Female,Non-Indigenous,20,Non-Teaching,8,0.6666666666666666,19.333333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,OWN9643,Fixed Period," $75,000 ",Female,Non-Indigenous,33,Non-Teaching,8,0.6666666666666666,32.333333333333336,False,30–39,New (<2 yrs)
Unit 7,School,MAZ1062,Fixed Period," $66,000 ",Female,Indigenous,25,Non-Teaching,8,0.6666666666666666,24.333333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,CXR4845,Ongoing," $70,000 ",Male,Non-Indigenous,27,Non-Teaching,7,0.5833333333333334,26.416666666666668,False,Under 30,New (<2 yrs)
Unit 7,School,ROV5541,Fixed Period," $110,000 ",Female,Non-Indigenous,34,Teaching,8,0.6666666666666666,33.333333333333336,False,30–39,New (<2 yrs)
Unit 7,School,UZH8074,Fixed Period," $75,000 ",Female,Non-Indigenous,21,Non-Teaching,8,0.6666666666666666,20.333333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,VQG6396,Fixed Period," $110,000 ",Female,Non-Indigenous,39,Teaching,8,0.6666666666666666,38.333333333333336,False,30–39,New (<2 yrs)
Unit 7,School,VIG8078,Fixed Period," $110,000 ",Female,Non-Indigenous,45,Teaching,6,0.5,44.5,False,40–49,New (<2 yrs)
Unit 7,School,BCT4492,Fixed Period," $110,000 ",Female,Non-Indigenous,30,Teaching,6,0.5,29.5,False,30–39,New (<2 yrs)
Unit 7,School,COQ2567,Fixed Period," $110,000 ",Female,Non-Indigenous,49,Teaching,6,0.5,48.5,False,40–49,New (<2 yrs)
Unit 7,School,LUP5401,Fixed Period," $110,000 ",Male,Non-Indigenous,49,Teaching,6,0.5,48.5,False,40–49,New (<2 yrs)
Unit 7,School,DYC4072,Fixed Period," $110,000 ",Female,Indigenous,29,Non-Teaching,6,0.5,28.5,False,Under 30,New (<2 yrs)
Unit 7,School,FWC8401,Fixed Period," $66,000 ",Female,Indigenous,38,Non-Teaching,7,0.5833333333333334,37.416666666666664,False,30–39,New (<2 yrs)
Unit 7,School,DAH5303,Ongoing," $70,000 ",Male,Non-Indigenous,50,Non-Teaching,6,0.5,49.5,False,50–59,New (<2 yrs)
Unit 7,School,JBB1300,Fixed Period," $110,000 ",Female,Non-Indigenous,34,Teaching,7,0.5833333333333334,33.416666666666664,False,30–39,New (<2 yrs)
Unit 7,School,GKL3371,Fixed Period," $110,000 ",Male,Indigenous,28,Teaching,6,0.5,27.5,False,Under 30,New (<2 yrs)
Unit 7,School,KAQ4289,Fixed Period," $110,000 ",Female,Non-Indigenous,45,Teaching,7,0.5833333333333334,44.416666666666664,False,40–49,New (<2 yrs)
Unit 7,School,QEA3203,Fixed Period," $110,000 ",Female,Non-Indigenous,41,Teaching,7,0.5833333333333334,40.416666666666664,False,40–49,New (<2 yrs)
Unit 7,School,UXM5494,Ongoing," $110,000 ",Female,Indigenous,40,Non-Teaching,5,0.4166666666666667,39.583333333333336,False,40–49,New (<2 yrs)
Unit 7,School,GVC8982,Fixed Period," $110,000 ",Male,Non-Indigenous,27,Teaching,6,0.5,26.5,False,Under 30,New (<2 yrs)
Unit 7,School,JOT7971,Ongoing," $66,000 ",Female,Non-Indigenous,33,Non-Teaching,7,0.5833333333333334,32.416666666666664,False,30–39,New (<2 yrs)
Unit 7,School,XMG4373,Fixed Period," $110,000 ",Female,Non-Indigenous,28,Teaching,6,0.5,27.5,False,Under 30,New (<2 yrs)
Unit 7,School,WJV7660,Fixed Period," $110,000 ",Female,Indigenous,48,Non-Teaching,6,0.5,47.5,False,40–49,New (<2 yrs)
Unit 7,School,WOH6444,Fixed Period," $110,000 ",Female,Non-Indigenous,70,Teaching,5,0.4166666666666667,69.58333333333333,False,60 and above,New (<2 yrs)
Unit 7,School,VDI8079,Ongoing," $70,000 ",Male,Non-Indigenous,44,Non-Teaching,6,0.5,43.5,False,40–49,New (<2 yrs)
Unit 7,School,DQM4184,Fixed Period," $75,000 ",Female,Non-Indigenous,43,Non-Teaching,6,0.5,42.5,False,40–49,New (<2 yrs)
Unit 7,School,HGC3905,Fixed Period," $75,000 ",Female,Non-Indigenous,37,Non-Teaching,6,0.5,36.5,False,30–39,New (<2 yrs)
Unit 7,School,YZZ6561,Fixed Period," $150,000 ",Female,Non-Indigenous,66,Teaching,6,0.5,65.5,False,60 and above,New (<2 yrs)
Unit 7,School,HDE8684,Fixed Period," $110,000 ",Female,Non-Indigenous,28,Teaching,4,0.3333333333333333,27.666666666666668,False,Under 30,New (<2 yrs)
Unit 7,School,TRZ7185,Fixed Period," $110,000 ",Female,Non-Indigenous,49,Teaching,6,0.5,48.5,False,40–49,New (<2 yrs)
Unit 7,School,LAI5869,Fixed Period," $160,000 ",Female,Non-Indigenous,29,Teaching,5,0.4166666666666667,28.583333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,BSR7917,Fixed Period," $75,000 ",Female,Non-Indigenous,35,Non-Teaching,6,0.5,34.5,False,30–39,New (<2 yrs)
Unit 7,School,HSY8636,Fixed Period," $66,000 ",Male,Non-Indigenous,35,Non-Teaching,5,0.4166666666666667,34.583333333333336,False,30–39,New (<2 yrs)
Unit 7,School,PTN5421,Fixed Period," $110,000 ",Female,Non-Indigenous,33,Teaching,5,0.4166666666666667,32.583333333333336,False,30–39,New (<2 yrs)
Unit 7,School,MGS2097,Fixed Period," $66,000 ",Female,Indigenous,52,Non-Teaching,5,0.4166666666666667,51.583333333333336,False,50–59,New (<2 yrs)
Unit 7,School,XUG3614,Fixed Period," $110,000 ",Male,Non-Indigenous,36,Teaching,6,0.5,35.5,False,30–39,New (<2 yrs)
Unit 7,School,VRX4328,Fixed Period," $110,000 ",Female,Non-Indigenous,36,Teaching,6,0.5,35.5,False,30–39,New (<2 yrs)
Unit 7,School,PZS6682,Fixed Period," $160,000 ",Female,Non-Indigenous,31,Teaching,5,0.4166666666666667,30.583333333333332,False,30–39,New (<2 yrs)
Unit 7,School,RAN8165,Fixed Period," $70,000 ",Male,Non-Indigenous,53,Non-Teaching,6,0.5,52.5,False,50–59,New (<2 yrs)
Unit 7,School,FMX6169,Fixed Period," $75,000 ",Female,Non-Indigenous,24,Non-Teaching,6,0.5,23.5,False,Under 30,New (<2 yrs)
Unit 7,School,YUL3982,Fixed Period," $110,000 ",Female,Non-Indigenous,32,Teaching,5,0.4166666666666667,31.583333333333332,False,30–39,New (<2 yrs)
Unit 7,School,WJR5883,Fixed Period," $70,000 ",Male,Non-Indigenous,67,Non-Teaching,6,0.5,66.5,False,60 and above,New (<2 yrs)
Unit 7,School,RMT3919,Fixed Period," $110,000 ",Male,Non-Indigenous,26,Teaching,5,0.4166666666666667,25.583333333333332,False,Under 30,New (<2 yrs)
Unit 7,School,DEO2731,Fixed Period," $110,000 ",Female,Non-Indigenous,42,Teaching,3,0.25,41.75,False,40–49,New (<2 yrs)
Unit 7,School,ZVR8838,Fixed Period," $66,000 ",Female,Non-Indigenous,40,Non-Teaching,5,0.4166666666666667,39.583333333333336,False,40–49,New (<2 yrs)
Unit 7,School,ZLY4218,Fixed Period," $110,000 ",Female,Indigenous,67,Non-Teaching,5,0.4166666666666667,66.58333333333333,False,60 and above,New (<2 yrs)
Unit 7,School,TFC5337,Fixed Period," $110,000 ",Female,Non-Indigenous,43,Teaching,5,0.4166666666666667,42.583333333333336,False,40–49,New (<2 yrs)
Unit 7,School,KLV3532,Fixed Period," $110,000 ",Female,Non-Indigenous,33,Teaching,5,0.4166666666666667,32.583333333333336,False,30–39,New (<2 yrs)
Unit 7,School,TFL8681,Fixed Period," $110,000 ",Female,Non-Indigenous,47,Teaching,3,0.25,46.75,False,40–49,New (<2 yrs)
Unit 7,School,WCL2988,Fixed Period," $110,000 ",Female,Non-Indigenous,29,Teaching,4,0.3333333333333333,28.666666666666668,False,Under 30,New (<2 yrs)
Unit 7,School,OTE9012,Fixed Period," $75,000 ",Female,Non-Indigenous,27,Non-Teaching,4,0.3333333333333333,26.666666666666668,False,Under 30,New (<2 yrs)
Unit 7,School,NUD2740,Fixed Period," $110,000 ",Female,Non-Indigenous,60,Teaching,3,0.25,59.75,False,60 and above,New (<2 yrs)
Unit 7,School,GFM4383,Fixed Period," $110,000 ",Female,Non-Indigenous,42,Teaching,3,0.25,41.75,False,40–49,New (<2 yrs)
